title,url,price
Tesco 8 Green Jalapeno Peppers Bites 160G,/groceries/en-IE/products/297394994,€2.00
Jus Rol 6 Puff Pastry Cases 284G,/groceries/en-IE/products/250887892,€4.25
Seafeast Crispy Fish Goujons 10 X 320G,/groceries/en-IE/products/306144684,€3.90
Goodfellas Takeaway Mighty Meat Feast Pizza 570G,/groceries/en-IE/products/307361874,€5.50
Haagen-Dazs Strawberry Cheesecake Ice Cream 460Ml,/groceries/en-IE/products/303151530,€7.10
Birds Eye 2 Meat Free Burgers 200G,/groceries/en-IE/products/303392209,€3.50
Tesco Apple Strudel 600G,/groceries/en-IE/products/254752129,€2.25
Donegal Catch Battered Cod 4 Fillets 400G,/groceries/en-IE/products/308483912,€6.99
Diggers Premium Beef Burger 300G,/groceries/en-IE/products/303862472,€3.40
Green Isle Skin Skin On Rustic Chips 800G,/groceries/en-IE/products/306934901,€4.00
Jus Rol Puff Pastry 500G,/groceries/en-IE/products/252584498,€2.80
Tesco Shepherds Pie 400G,/groceries/en-IE/products/303182147,€2.70
Tesco 2 Steak & Craft Ale Pies 440G,/groceries/en-IE/products/295543270,€3.00
Goodfellas Gluten Free Cheesy Garlic Bread 175G,/groceries/en-IE/products/308461783,€3.69
Donegal Catch Beer Battered Haddock 270G,/groceries/en-IE/products/304126058,€5.00
Mccain Home Chips Straight Cut 1Kg,/groceries/en-IE/products/305941744,€3.79
Green Isle Garden Peas 700G,/groceries/en-IE/products/275436046,€3.50
Farm Range Butter Basted Turkey Joint 1.2Kg,/groceries/en-IE/products/312571520,€12.00
Tesco Chocolate & Almond Ice Creams 3X110ml,/groceries/en-IE/products/303068295,€2.50
Rowntrees Fruit Stack 4X70ml,/groceries/en-IE/products/305970778,€3.75
Aunt Bessie's Lightly Seasoned Wedges 750G,/groceries/en-IE/products/306149080,€4.99
Birds Eye 2 Mediterranean Vegetable Rice 380G,/groceries/en-IE/products/277220690,€3.79
Green Isle Waffles 454G Plus 50% Free,/groceries/en-IE/products/255209536,€2.40
Tesco 10 Halloumi-Style Fries 170G,/groceries/en-IE/products/309497416,€4.00
Jus-Rol 2 Shortcrust Pastry Ready Rolled 640G,/groceries/en-IE/products/272692304,€4.00
Aunt Bessies Crunchy Homestyle Croquettes 550G,/groceries/en-IE/products/308470379,€4.20
Birds Eye Creamy Cheese Penne Pasta 350G,/groceries/en-IE/products/284355220,€3.79
Rowntrees Fruit Pastille Push Up Lollies 6 X 80Ml,/groceries/en-IE/products/299388624,€3.75
Chicago Town Vegan Crust Pizza Bbq Jackfruit 490G,/groceries/en-IE/products/304392732,€4.80
Green Isle Petit Pois 700G,/groceries/en-IE/products/275435905,€3.50
Little Moons 6 Passion Fruit Mango Treats 192G,/groceries/en-IE/products/307741269,€5.99
Tesco Chilli Con Carne Rice 400G,/groceries/en-IE/products/303182222,€2.70
Ottimo Four Cheese Ravioli 300G,/groceries/en-IE/products/311784195,€3.50
Ottimo Spinach & Ricotta Tortelloni 300G,/groceries/en-IE/products/311935714,€3.50
Magnum Vegan Almond Ice Cream 270Ml,/groceries/en-IE/products/301785981,€4.69
Birds Eye Green Cuisine Chicken Free Southern Fried Grills X2 180G,/groceries/en-IE/products/308470668,€4.00
Donegal Catch 4 Breaded Chunky Cod 480G,/groceries/en-IE/products/310169067,€8.50
Seafeast Breaded Whole Tail Scampi 220G,/groceries/en-IE/products/302088059,€4.75
Boylans Fruit From Luxury Summer Fruit Mix 500G,/groceries/en-IE/products/290153140,€2.50
Strong Roots Crispy Veg. Nuggets 300G,/groceries/en-IE/products/311265723,€4.25
Glenhaven Southern Fried Goujons 360G,/groceries/en-IE/products/288017459,€3.99
Green Isle Crispy Potato Cubes 600G,/groceries/en-IE/products/306148236,€3.50
Dr Oetker Vegan Margherita Pomodori Pizza 340G,/groceries/en-IE/products/308844866,€4.25
Mccain Lighter Straight Home Chips 1.6Kg,/groceries/en-IE/products/306815386,€4.99
Donegal Catch Breaded Fish Sticks 300G,/groceries/en-IE/products/309756548,€4.50
Birds Eye Crispy Pancakes Ham And Mozzarella 4 Pack 250G,/groceries/en-IE/products/312559259,€3.00
Jus Rol Vol au Vents Medium 313G,/groceries/en-IE/products/259805659,€4.25
Magnum Mini Vegan Classic Vanilla & Almond 6 Pack 330Ml,/groceries/en-IE/products/310677652,€4.70
Weight Watchers Chicken Tikka Masala 320G,/groceries/en-IE/products/297491274,€3.50
Donegal Catch Salt & Vinegar Haddock Bites 270G,/groceries/en-IE/products/309765779,€5.00
Green Isle Gluten Straight Cut Chips 1.5Kg,/groceries/en-IE/products/291952021,€5.00
Linda Mccartney Vegetarian Southern-Style Chicken 230G,/groceries/en-IE/products/305985847,€2.50
Magnum Mini Classic Almond & White 6 Pack 330Ml,/groceries/en-IE/products/299955253,€5.30
Green Isle Chunky Oven Fries 1.5Kg,/groceries/en-IE/products/256130315,€5.00
Tesco Caramel Chocolate Chew Ice Cream 500Ml,/groceries/en-IE/products/308493641,€3.29
Donegal Catch Extra Large Breaded Fish Fillets300g,/groceries/en-IE/products/302227466,€6.00
Autn Bessie's French Fries 1.4Kg,/groceries/en-IE/products/306149195,€5.49
Haagen-Dazs Cookies & Cream Ice Cream 460Ml,/groceries/en-IE/products/300111358,€7.10
Grove Farm 4 Breaded Chicken Fillets 360G,/groceries/en-IE/products/312101006,€3.49
Ben & Jerry's Oh My Banoffee Pie Ice Cream 427Ml,/groceries/en-IE/products/310184584,€6.99
Boylans Fruit From Qlty Fzn Strwberies 400G,/groceries/en-IE/products/290152917,€2.50
Strong Roots Mixed Root Vegetable Fries 500G,/groceries/en-IE/products/299917869,€4.49
Quorn 4 Chicken Style Burgers 252G,/groceries/en-IE/products/251259238,€3.75
Diggers 4 Brded Chicken Quarter Pounders 454G,/groceries/en-IE/products/308490045,€4.95
Birds Eye Green Cuisine 2 Chicken Free Burgers 200G,/groceries/en-IE/products/309188448,€4.00
Steakhouse Original Burgers 454G,/groceries/en-IE/products/250816355,€5.80
Quorn Chicken & Bacon Lattice 2 Pack 300G,/groceries/en-IE/products/291845610,€3.50
Ben & Jerry's Caramel Brownie Party Ice Cream 465Ml,/groceries/en-IE/products/310144275,€6.79
Magnum Almond Ice Cream Sticks 3 X 100Ml,/groceries/en-IE/products/313387322,€4.75
Goodfella's Flamin' Fajita Chicken 607G,/groceries/en-IE/products/282765812,€5.50
Donegal Catch Breaded Fish Fillets 380G,/groceries/en-IE/products/313840638,€4.00
Green Isle Crinkle Cut Oven Chips 800G,/groceries/en-IE/products/306938684,€4.00
Magnum Vegan Classic Ice Cream 270Ml,/groceries/en-IE/products/301785969,€4.69
Tesco White Chocolate Ice Creams 3X110ml,/groceries/en-IE/products/303067964,€2.50
Tesco Beer Battered Onion Rings 300G,/groceries/en-IE/products/293702447,€2.20
Green Isle Mushy Peas 750G,/groceries/en-IE/products/264740785,€3.50
Glenhaven Battered Goujons 360G,/groceries/en-IE/products/288017563,€3.99
Ben & Jerry's Sundae Cookie Vermonster 427Ml,/groceries/en-IE/products/310653147,€6.99
Weight Watchers Salmon & Broccoli Melt 320G,/groceries/en-IE/products/297491239,€3.50
Halo Top Gooey Brownie Ice Cream 473Ml,/groceries/en-IE/products/305830759,€6.49
Quorn Family Roast 454G,/groceries/en-IE/products/251438956,€4.80
Tesco 2 Yellow Fin Sole Lemon & Parsley 250G,/groceries/en-IE/products/287134166,€3.60
Birds Eye Green Cuisine Chicken Free Southern Fried Strips 210G,/groceries/en-IE/products/310173580,€4.20
Aunt Bessie's Crispy Homestyle Chips 800G,/groceries/en-IE/products/313846246,€4.99
Morelli Double Cream Vanilla 950Ml,/groceries/en-IE/products/296162971,€4.99
Tesco Salted Caramel Ice Cream 500Ml,/groceries/en-IE/products/310675654,€2.99
Magnum Salted Caramel Ice Cream Sticks 3 X 100Ml,/groceries/en-IE/products/313752633,€4.75
Tesco 4 Beef Quarter Pounders 454G,/groceries/en-IE/products/303930109,€3.50
Brew City Halloumi Fries 150G,/groceries/en-IE/products/304411417,€3.50
Cadbury Dairy Milk Stick 4X100ml,/groceries/en-IE/products/293795422,€5.60
Tesco Lamb Hotpot 400G,/groceries/en-IE/products/303182343,€2.70
Ottimo Mushroom Ravioli 300G,/groceries/en-IE/products/312098167,€3.50
Birds Eye Steamfresh 4 Classic Garden Mix Vegetable 540G,/groceries/en-IE/products/273125982,€3.79
Birds Eye Green Cuisine Chicken-Free Dippers 220G,/groceries/en-IE/products/310676676,€4.20
Tesco 30 Chinese Inspired Selection 440G,/groceries/en-IE/products/297186745,€6.50
G/Fella's Stonebake Thin Italian Hot Pizza 353G,/groceries/en-IE/products/313948877,€4.19
Tesco Minced Beef Hotpot 400G,/groceries/en-IE/products/303182308,€2.70
Birds Eye Chargrills 2 Fish Fillets In Lemon And Thyme 250G,/groceries/en-IE/products/310129933,€5.00
Little Moons Chocolate & Hazelnut Ice Cream Mochi 192G,/groceries/en-IE/products/310123980,€5.99
"Greenisle Strawberry, Bana, Blueberry Smoothie Mix 425G",/groceries/en-IE/products/302076776,€4.50
Tesco Cooked Mussels 400G,/groceries/en-IE/products/289840231,€3.00
Birds Eye 6 Crispy Battered Fish Fingers Extra Large 360G,/groceries/en-IE/products/307155813,€4.60
Halo Top Peanut Butter Cup Ice Cream 473Ml,/groceries/en-IE/products/299443330,€6.49
Birds Eye Country Mixed Vegetables 640G,/groceries/en-IE/products/309449872,€3.59
Tesco Chocolate Fudge Brownie Ice Cream 500Ml,/groceries/en-IE/products/308498797,€3.29
Donegal Catch Natural Salmon 400G,/groceries/en-IE/products/258322431,€14.99
Annabel Karmel Spaghetti And Meatballs In Tomato Sauce 200G,/groceries/en-IE/products/307339280,€2.95
Tesco 10 Sticky Chicken Kebabs 180G,/groceries/en-IE/products/289584620,€4.00
Tesco Birthday Cake Flavour Ice Cream 900Ml,/groceries/en-IE/products/308099630,€2.19
Birds Eye Green Cuisine 2 Chicken Free Crispy Grill 170G,/groceries/en-IE/products/309202444,€4.20
Tesco Plant Chef Sweet Potato & Chickpea Tikka Masala 400G,/groceries/en-IE/products/305974843,€2.49
Tesco 4 Aberdeen Angus Beef Burgers 454G,/groceries/en-IE/products/303930075,€4.00
Birds Eye 2 Extra Large Breaded Fish Fillets 320G,/groceries/en-IE/products/266571647,€6.00
Green Isle Blueberries 300G,/groceries/en-IE/products/302076632,€3.50
Tesco Chocolate & Mint Sticks 3X110ml,/groceries/en-IE/products/303067987,€2.50
Diggers Mini Chicken Spring Rols 450G,/groceries/en-IE/products/287691179,€4.29
Twister Peek Peek A Blue Ice Lollies 4X70ml,/groceries/en-IE/products/313742173,€4.25
Chicago Town Cheesy Stuffed Crust Pepperoni Pizza 640G,/groceries/en-IE/products/304781698,€6.25
Birds Eye 4 Large Breaded Cod Fillets 440G,/groceries/en-IE/products/303334245,€6.75
Weight Watchers Sweet & Sour Chicken 320G,/groceries/en-IE/products/297491350,€3.50
Tesco 8 Beef Burgers 454G,/groceries/en-IE/products/303930189,€3.00
Viennetta Mint Ice Cream Dessert 650Ml,/groceries/en-IE/products/250603814,€3.50
Ben & Jerry's Peanut Butter Cup Ice Cream 465Ml,/groceries/en-IE/products/305947489,€6.79
Ben & Jerry's Tony's Chocolonely Chocolate Love A Fair Ice Cream 465Ml,/groceries/en-IE/products/312581076,€6.49
Donegal Catch Natural Haddock 170G,/groceries/en-IE/products/304612168,€4.50
Ben And Jerry's Netflix & Chilld Ice Cream 465Ml,/groceries/en-IE/products/305519312,€6.79
Diggers 4 Southern Fried Chicken Quarter Pounders 454G,/groceries/en-IE/products/308471742,€4.95
Haagen-Dazs Caramel Mini Cups 4 X 95Ml,/groceries/en-IE/products/303106101,€6.85
Grove Farm 4 Spice Box Chicken Fillets 360G,/groceries/en-IE/products/312855559,€3.49
Golden Bake 9 Mini Pepperoni Pizza Jambons 315G,/groceries/en-IE/products/313009725,€2.50
Oreo Ice Cream 480Ml,/groceries/en-IE/products/283198009,€5.25
Donegal Catch Prawns 180G,/groceries/en-IE/products/304612109,€6.00
Green Isle Lighted Spiced Wedge 750G,/groceries/en-IE/products/282843233,€4.00
Diggers Natural Onion Rings 440G,/groceries/en-IE/products/290097274,€3.00
Swedish Glace Soy Sticks Vanilla Ice Cream 5X55ml,/groceries/en-IE/products/295228510,€4.55
Birds Eye 4 Large Battered Cod Fillets 440G,/groceries/en-IE/products/303334268,€6.75
Ben & Jerry's Sundae Hazel -Nuttin But Chocolate 427Ml,/groceries/en-IE/products/310182237,€6.99
Del Monte Raspberry Iced Smoothie 3 X90ml,/groceries/en-IE/products/258849770,€3.50
Glas 4 Garden Vegetable Burgers 380G,/groceries/en-IE/products/308118809,€3.99
Mccain Micro Chips 4 X 100G,/groceries/en-IE/products/254746615,€3.49
Green Isle Strawberries 340G,/groceries/en-IE/products/302076724,€3.50
Ben & Jerry's Baked Alaska Vanilla Ice Cream 465Ml,/groceries/en-IE/products/305949505,€6.79
Halo Top Sea Salt Caramel Ice Cream 473Ml,/groceries/en-IE/products/299443317,€6.49
Weight Watchers Chicken Supreme 350G,/groceries/en-IE/products/304815527,€3.50
Tesco Tropical Smoothie Mix 500G,/groceries/en-IE/products/307743139,€2.50
Birds Eye 4 Beef Quarter Pounders 454G,/groceries/en-IE/products/308833073,€5.99
Rosie And Jim Gluten Free Breaded Chicken Fillets 400G,/groceries/en-IE/products/312353871,€4.29
Haagen Dazs Duo Belgian Chocolate And Strawberry Ice Cream 420Ml,/groceries/en-IE/products/307759404,€7.10
Carte D'or Madagascan Vanilla Ice Cream 900Ml,/groceries/en-IE/products/310698287,€4.99
Grove Farm 4 Southern Fried Chicken Fillets 360G,/groceries/en-IE/products/313007670,€3.49
Tesco Thai Green Curry And Rice 350G,/groceries/en-IE/products/303182389,€2.70
Haagen Dazs Duo Vanilla Hazelnut & Caramel Ice Cream 420Ml,/groceries/en-IE/products/310175007,€7.10
Cadbury Flake Ice Cream 480Ml,/groceries/en-IE/products/282692831,€5.25
Donegal Catch Extra Large Battered Fish Fillets 300G,/groceries/en-IE/products/302227702,€6.00
Del Monte 100% Juice Orange Ice Lollies 3 X 75Ml,/groceries/en-IE/products/263558565,€3.50
Dr Oetker Ristorante Salami Mozzarella Pesto Pizza 360G,/groceries/en-IE/products/313839232,€4.25
Tesco Finest Belgian Chocolate Orange Ice Cream 500Ml,/groceries/en-IE/products/310155999,€3.89
Quorn Patties 168G,/groceries/en-IE/products/293795249,€3.50
Tesco Berry Strudel 600G,/groceries/en-IE/products/295627314,€2.25
Jus Rol Shortcrust Pastry 500G,/groceries/en-IE/products/252584953,€2.80
Halo Top Chocolate Chip Cookie Dough Ice Cream 473Ml,/groceries/en-IE/products/299443290,€6.49
Birds Eye Salt And Pepper Chicken Goujons 360G,/groceries/en-IE/products/312354227,€8.89
Rudds 40 Premium Cocktail Irish Pork Sausages 600G,/groceries/en-IE/products/308079084,€3.99
Robinsons Fruit Shoot Lolly Orange And Blackcurrant 6X35ml,/groceries/en-IE/products/304792823,€3.19
Tesco Finest Lemon Cheesecake Ice Cream 500Ml,/groceries/en-IE/products/310131941,€3.89
Birds Eye Select Mixed Vegetables 640G,/groceries/en-IE/products/310163649,€3.59
Magnum Double Salt Caramel Ice Cream Tub 440Ml,/groceries/en-IE/products/302320643,€6.35
Birds Eye Meat Free Sausages Cumberland Style 300G,/groceries/en-IE/products/311796751,€3.60
Magnum Double Gold Caramel Billionaire Ice Cream 3 Pack 255Ml,/groceries/en-IE/products/307735640,€5.50
Weight Watchers Beef Lasagne 320G,/groceries/en-IE/products/297491395,€3.50
Green Isle Broccoli 700G,/groceries/en-IE/products/304124878,€3.50
Tesco 12 Mini Prawn Toast 120G,/groceries/en-IE/products/297186768,€4.00
Tesco Chicken Hotpot 400G,/groceries/en-IE/products/303182182,€2.70
Donegal Catch 4 Chunky Irish Hake 480G,/groceries/en-IE/products/312358007,€6.60
Linda Mccartneys Vegemince 500G,/groceries/en-IE/products/307360875,€3.50
Tesco Free From Southern Fried Chicken Steaks 380G,/groceries/en-IE/products/301795807,€5.50
Tesco Beautifully Balanced Beef & Broccoli Stroganoff 400G,/groceries/en-IE/products/311206126,€3.25
Donegal Catch Beer Battered Cod 250G,/groceries/en-IE/products/304126185,€7.00
Tesco Raw Squid Rings 300G,/groceries/en-IE/products/290017969,€4.00
Mccain Takeaway Salt & Pepper Fries 762G,/groceries/en-IE/products/312104429,€4.99
Hearty Food Co 4 Fish Steaks In Butter Sauce 552G,/groceries/en-IE/products/299598197,€2.24
Cadbury Crunchie Blast Stick 4X100ml,/groceries/en-IE/products/293795445,€5.60
Little Moons 6 Creamy Coconut Treats 192G,/groceries/en-IE/products/307746108,€5.99
Tesco Strawberry Cheesecake Ice Cream 500Ml,/groceries/en-IE/products/310676503,€2.99
Green Isle Sweet Potato Fries 450G,/groceries/en-IE/products/312209147,€4.00
Mccain Flavour Maker Smokey Bbq Fries 762G,/groceries/en-IE/products/308112074,€4.99
Birds Eye Chargrilled 2Fish Fillets With Sun Dried Tomato And Basil 250G,/groceries/en-IE/products/308848931,€5.50
Magnum Mini Classic & Mint Ice Cream 6X 55Ml,/groceries/en-IE/products/299955178,€5.30
Magnum Mini Collection Cookie Mix 6 Pack 330Ml,/groceries/en-IE/products/310130959,€5.30
Magnum Mint Ice Cream Sticks 3 X 100Ml,/groceries/en-IE/products/313755146,€4.75
Glas Spicy Sweet Potato And Chilli Burger 4 Pack 380G,/groceries/en-IE/products/308098182,€3.99
Green Isle Low Fat Oven Chips 800G,/groceries/en-IE/products/309770317,€4.00
Plant-It Chicken Free Goujons 192G,/groceries/en-IE/products/308105388,€3.49
Weight Watchers Cottage Pie 350G,/groceries/en-IE/products/304815359,€3.50
Chicago Town Takeaway Cheesy Stuffed Crust 630G,/groceries/en-IE/products/303205018,€6.25
Goodfellas Vegan Meatless Mediterranean Pizza 387G,/groceries/en-IE/products/306149638,€5.35
Green Isle Cauliflower Mash 400G,/groceries/en-IE/products/308466985,€3.50
Glenhaven Hot And Spicy Goujons 360G,/groceries/en-IE/products/288017511,€3.99
Quorn Smoky Bacon Style Slices 150G,/groceries/en-IE/products/268151370,€4.50
Donegal Catch Cider Battered Cod 250G,/groceries/en-IE/products/304126225,€7.00
Original Microwave Fries To Go 3 X 90G,/groceries/en-IE/products/253329322,€3.59
Haagen-Dazs Caramel Swirl Gelato 4X95ml,/groceries/en-IE/products/303066907,€6.85
Brew City Cheesy Brew Bites 200G,/groceries/en-IE/products/304409726,€3.50
Tesco Takeaway Meat Feast Pizza 531G,/groceries/en-IE/products/308107743,€4.00
Tesco Waffle Cone Crunch Ice Cream 500Ml,/groceries/en-IE/products/308474192,€3.29
Weight Watchers Chicken Lemon Risotto 320G,/groceries/en-IE/products/297491251,€3.50
Magnum White Chocolate Ice Cream Sticks 3X100ml,/groceries/en-IE/products/313755964,€4.75
Donegal Catch Bbq Salmon 420G,/groceries/en-IE/products/255405880,€14.99
Green Isle Wicked Wedges 750G,/groceries/en-IE/products/258069039,€4.00
Tesco Plant Chef 12 Meat Free Mini Pasties 264G,/groceries/en-IE/products/311949107,€2.20
Twister 4 Fruit Zingerrr I/Cream Lollies 280Ml,/groceries/en-IE/products/313624048,€4.50
Keohane Seafoods R/Peeld Tiger Prawns Black 300G,/groceries/en-IE/products/308087137,€7.00
Birds Eye Green Cuisine 2 Cauliflower Burgers 227G,/groceries/en-IE/products/309766185,€3.50
Green Isle Fruit Snacks Melon Chunks 3 X 80G,/groceries/en-IE/products/311787589,€3.50
Keohane Seafoods Raw Easy Peel King Prawns 300G,/groceries/en-IE/products/308118413,€6.00
Window To The Sea Sea Food Selection 400G,/groceries/en-IE/products/310127371,€5.50
Oppo Double Chocolate Brownie Ice Cream 475Ml,/groceries/en-IE/products/311688522,€6.59
Tesco Takeaway Bbq Chicken Pizza 509G,/groceries/en-IE/products/308090403,€4.00
Tesco Plant Chef 10 No Duck Spring Rolls 180G,/groceries/en-IE/products/312093627,€3.00
Cadbury Dairy Milk Ice Cream Tub 480Ml,/groceries/en-IE/products/308102967,€5.25
Rosie And Jim Gluten Free Southern Fried Chicken Goujons 400G,/groceries/en-IE/products/311949257,€4.29
Rosie And Jim Gluten Free Southern Fried Chicken Fillets 400G,/groceries/en-IE/products/312086806,€4.29
Magnum Classic Ice Cream Sticks 3 X 100Ml,/groceries/en-IE/products/313734690,€4.75
Rowntree's Fruit Twisties Ice Lollies 4X70ml,/groceries/en-IE/products/313757265,€3.50
Tesco Caramel Biscuit Gateau Bar 400G,/groceries/en-IE/products/304399460,€5.00
Plant-It Chicken Free Southern Fried Bites 200G,/groceries/en-IE/products/308079176,€3.49
Carte D'or Strawberry Ice Cream 900Ml,/groceries/en-IE/products/310114720,€4.99
Oppo Salted Caramel Biscuit Crunch Ice Cream Sticks 3 X 80Ml,/groceries/en-IE/products/313744205,€5.99
Oppo Chocolate Chip Cookie Dough Ice Cream 475Ml,/groceries/en-IE/products/312558174,€6.59
Green Isle Fruit Snacks Mandarin Segments 3 X 80G,/groceries/en-IE/products/311688263,€3.50
Chicago Town Tiger Crust Garlic Bread Chsey Pizza 258G,/groceries/en-IE/products/313614348,€3.79
Frostkrone Crspy Brded Shrimp With Swt/Ch Dip 180G,/groceries/en-IE/products/311795061,€3.99
Rosie And Jim Gluten Free Battered Chicken Chunks 400G,/groceries/en-IE/products/312237107,€4.29
Tesco Finest Pink Lemonade Lollies 4X73ml,/groceries/en-IE/products/310116614,€2.99
Plant-It Meat Free Burgers 180G,/groceries/en-IE/products/309465374,€3.49
Donegal Catch 2 Battered Cod Atlantic Fillets 200G,/groceries/en-IE/products/313740808,€4.00
Favorizza Hot Rolls Jalapenos 200G,/groceries/en-IE/products/311227585,€2.99
Oppo Double Salted Caramel Swirl Ice Cream 475Ml,/groceries/en-IE/products/311798213,€6.59
Magnum Mini Double Chocolate & Caramel Ice Cream Stick 6X55ml,/groceries/en-IE/products/313738109,€5.30
Keohane Seafoods R/Peeld Wild At/Prawns 400G,/groceries/en-IE/products/308118200,€10.00
Tesco Beautifully Balanced Naked Burrito Bowl 400G,/groceries/en-IE/products/311212648,€3.25
Morelli Honeycomb 950Ml,/groceries/en-IE/products/296163130,€4.99
Birds Eye 2 Fragrant Golden Vegetable Rice 380G,/groceries/en-IE/products/277220632,€3.79
Chicago Town Stuffed Crust Chicken & Bacon Large Pizza 640G,/groceries/en-IE/products/305839198,€5.99
Tesco Beautifully Balanced Chilli Chicken Chow Mein 400G,/groceries/en-IE/products/311218861,€3.25
Oreo Stick Sandwich 4X75ml,/groceries/en-IE/products/305941871,€5.25
Magnum White Chocolate Mango & Coconut Ice Cream 3X85ml,/groceries/en-IE/products/313606462,€5.50
Cadbury Caramel Ice Cream 480Ml,/groceries/en-IE/products/305735919,€5.25
Goodfella's Beef Lasagne 400G,/groceries/en-IE/products/313857665,€5.00
Quorn Chicken Style Pieces 300G,/groceries/en-IE/products/251116364,€4.50
Ferrero Rocher Classic Ice Cream Sticks 4 X 70Ml,/groceries/en-IE/products/312828235,€6.50
Donegal Catch Battered Fish Fillets 380G,/groceries/en-IE/products/313839353,€4.00
Tesco Beautifully Balanced Prawn & Kale Linguine 400G,/groceries/en-IE/products/311216984,€3.25
Del Monte Mango Iced Smoothie 3 X 90Ml,/groceries/en-IE/products/258849793,€3.75
Birds Eye 4 Crispy Pancakes Tomato & Mozzarella 250G,/groceries/en-IE/products/313003259,€3.00
Cadbury Boost Ice Cream Sticks 4X90ml,/groceries/en-IE/products/307760429,€5.60
Brew City Bbq Mozzarella Melts 220G,/groceries/en-IE/products/309782764,€3.50
Carte D'or Rich Salted Caramel Ice Cream 900Ml,/groceries/en-IE/products/310670164,€4.99
Cadbury Double Decker Ice Cream 480Ml,/groceries/en-IE/products/304373692,€4.25
Frostkrone Crspy Mexican Style Snack Box 450G,/groceries/en-IE/products/311434057,€4.99
Chicago Town Crispy Thin Sausage & Pepperoni Pizza 431G,/groceries/en-IE/products/312586140,€5.99
Tesco Finest 8 Mini Lobster Mac & Cheese 160G,/groceries/en-IE/products/312231589,€8.00
Magnum Double Raspberry Ice Cream Sticks 3X85ml,/groceries/en-IE/products/313619752,€5.00
Tesco 14 Onion Bhajis 210G,/groceries/en-IE/products/278480460,€2.00
Tesco Fire Pit Spiced Maple Pork Belly 300G,/groceries/en-IE/products/309461672,€4.50
Ferrero Raffaello Ice Cream Sticks 4 X 70Ml,/groceries/en-IE/products/313515644,€6.50
Cadbury Caramilk Ice Cream Sticks 4 X 90Ml,/groceries/en-IE/products/313173195,€5.25
Frostkrone Crspy American Styl Dinner Snack Box 450G,/groceries/en-IE/products/311421769,€4.99
Goodfella's Vegan Falafel Pizza 377G,/groceries/en-IE/products/301795243,€4.75
Chicago Town Crispy Thin Loaded Cheese Pizza 439G,/groceries/en-IE/products/312831259,€5.99
Plant-It Egg-Free Veggie Omelette 180G,/groceries/en-IE/products/311667501,€3.49
Tesco Fire Pit 4 Spicy Beef Kofta Kebabs 240G,/groceries/en-IE/products/310118140,€4.50
Brew City Sweet Chilli Halloumi Bites 150G,/groceries/en-IE/products/308083717,€3.50
Tesco Berry & Lemon Tart 380G,/groceries/en-IE/products/308084405,€4.00
Ben & Jerry's Sundae Dulce De-Lish I/Cream 427Ml,/groceries/en-IE/products/313614855,€6.99
Tesco Fire Pit Chinese Style Pork Loin Steaks 400G,/groceries/en-IE/products/310137595,€4.50
Ben & Jerry's Salted Caramel Peace Pops 3X80ml,/groceries/en-IE/products/310689995,€5.25
Nobo Passion Mango Dairy F/ Frozen Gdnes 500Ml,/groceries/en-IE/products/298115640,€6.99
Goodfella's Fully Loaded Mac And Cheese 350G,/groceries/en-IE/products/313857437,€5.00
Keohane's Of Bantry King Scallops 240G,/groceries/en-IE/products/305868520,€10.00
Ben & Jerry's Sundae Choco Lotto Cheesecake Ice Cream 427Ml,/groceries/en-IE/products/313381484,€6.99
Goodfella's Creamy Carbonara 400G,/groceries/en-IE/products/313856856,€5.00
Birds Eye Gigantic Cheese Supreme Pizza 465G,/groceries/en-IE/products/313941784,€3.49
Frostkrone Lava Bites Chili Cheese Nuggets 250G,/groceries/en-IE/products/311671806,€3.49
Tesco Calorie Controlled Lasagne 350G,/groceries/en-IE/products/311266123,€3.25
Saturday Pizzas Pepperoni Pizza 400G,/groceries/en-IE/products/312110940,€5.79
Birds Eye 8 Chicken Burgers 400G,/groceries/en-IE/products/313970081,€9.99
Birds Eye Gigantic Double Pepperoni Pizza 490G,/groceries/en-IE/products/313941104,€3.49
Cornetto Ice Cream Soft Caramel & Hazelnut 4X140ml,/groceries/en-IE/products/313508048,€4.50
Window To The Sea Raw Scallops 400G,/groceries/en-IE/products/310153143,€13.50
Carte D'or Madagascan Vanilla Light Ice Cream 900Ml,/groceries/en-IE/products/310674586,€4.99
Magnum Double Caramel Ice Cream Sticks 3X85ml,/groceries/en-IE/products/313383430,€5.00
Saturday Pizzas Margherita Pizza 400G,/groceries/en-IE/products/312707937,€5.79
The Gym Kitchen Chicken Tikka Masala 400G,/groceries/en-IE/products/310663985,€4.00
Haagen-Dazs Vanilla Ice Cream Collection Mini Cups 4X95ml,/groceries/en-IE/products/304790641,€6.85
Tesco 8 Mini Lemon Meringue Tarts 160G,/groceries/en-IE/products/311955074,€5.00
Chicago Town Weekender Stuffed Crust Salt And Pepper Chicken 692G,/groceries/en-IE/products/313602103,€6.30
Tesco 8 Mini Salted Caramel Tarts 160G,/groceries/en-IE/products/312829666,€5.00
Nobo Choco And Toasted Almond Dairy F/Frz Gdnes500ml,/groceries/en-IE/products/298115564,€6.99
Keohane Seafoods King Prwn Garlic And Mixed Herbs 300G,/groceries/en-IE/products/308089020,€7.50
Cornetto Strawberry Ice Cream Cone 120Ml,/groceries/en-IE/products/303174399,€2.50
